CIF_Combo,into_default,snapshot_date,loan_purpose,balance_sum_eur,fx_rate,PD,EAD,Rating,Score,Class_Chan_Ref_LoDoc,Class_DTI,Class_Initial_LTV,Class_Pay_Ahead,Class_Pay_Hist,Class_Pay_Status,Class_Redraw_Change,Class_Repay_Stat,snapshot_year,balance_sum_loc
951732,1,31Dec2017,OO,50195.11,1.53215,0.006833,78577.67,MA12,626,D,D,C,J,C,B,C,F,2017,76906.44
173536,0,31Dec2017,OO,80763.67,1.53215,0.000393,126805.98,MA03,675,B,D,D,M,C,B,D,F,2017,123742.06
206298,1,31Dec2017,IN,71565.26,1.53215,0.043204,37254.82,MA15,578,B,F,E,J,D,D,C,E,2017,109648.72
206298,1,31Dec2017,IN,71565.26,1.53215,0.043204,75446.54,MA15,578,B,F,E,J,D,D,C,E,2017,109648.72
007951,0,31Dec2017,OO,64825.55,1.53215,0.006833,52652.92,MA12,616,E,A,E,K,A,A,E,E,2017,99322.46
007951,0,31Dec2017,OO,64825.55,1.53215,0.006833,52595.16,MA12,616,E,A,E,K,A,A,E,E,2017,99322.46
787087,1,31Dec2017,OO,59799.17,1.53215,0.002951,37745.83,MA10,647,D,C,C,K,C,B,E,F,2017,91621.30
787087,1,31Dec2017,OO,59799.17,1.53215,0.002951,57453.72,MA10,647,D,C,C,K,C,B,E,F,2017,91621.30
239183,1,31Dec2017,OO,139206.47,1.53215,0.095712,38929.17,MA17,558,B,D,C,F,F,D,E,F,2017,213285.20
239183,1,31Dec2017,OO,139206.47,1.53215,0.095712,177305.64,MA17,558,B,D,C,F,F,D,E,F,2017,213285.20
343084,0,31Dec2017,OO,56558.38,1.53215,0.445393,88430.74,MA19,516,C,D,E,F,G,A,A,E,2017,86655.93
074213,1,31Dec2017,OO,78095.11,1.53215,0.226941,122050.07,MA18,554,C,D,D,F,C,A,A,F,2017,119653.43
430674,1,31Dec2017,IN,104740.42,1.53215,0.004611,45921.53,MA11,633,C,F,D,F,A,B,A,D,2017,160478.03
430674,1,31Dec2017,IN,104740.42,1.53215,0.004611,117766.06,MA11,633,C,F,D,F,A,B,A,D,2017,160478.03
989213,1,31Dec2017,IN,140046.80,1.53215,0.001481,18436.82,MA07,651,B,D,C,H,A,B,E,F,2017,214572.70
989213,1,31Dec2017,IN,140046.80,1.53215,0.001481,198101.12,MA07,651,B,D,C,H,A,B,E,F,2017,214572.70
823269,1,31Dec2017,OO,61048.66,1.53215,0.004441,35880.98,MA11,631,C,F,D,F,A,B,A,E,2017,93535.70
823269,1,31Dec2017,OO,61048.66,1.53215,0.004441,59595.70,MA11,631,C,F,D,F,A,B,A,E,2017,93535.70
956610,0,31Dec2017,IN,119770.59,1.53215,0.013045,40800.07,MA13,599,C,D,D,B,E,A,E,C,2017,183506.51
956610,0,31Dec2017,IN,119770.59,1.53215,0.013045,146376.57,MA13,599,C,D,D,B,E,A,E,C,2017,183506.51
779896,0,31Dec2017,OO,21224.73,1.53215,0.001427,99110.14,MA07,656,C,E,D,M,A,A,E,D,2017,32519.48
653114,0,31Dec2017,OO,76116.90,1.53215,0.095712,118697.26,MA17,569,C,D,C,F,B,A,A,F,2017,116622.51
895253,0,31Dec2017,OO,52277.64,1.53215,0.095712,81699.12,MA17,572,C,F,E,F,A,A,A,E,2017,80097.18
919083,1,31Dec2017,IN,82288.95,1.53215,0.462393,15415.80,MA19,533,C,A,C,F,F,E,A,D,2017,126079.01
919083,1,31Dec2017,IN,82288.95,1.53215,0.462393,110773.51,MA19,533,C,A,C,F,F,E,A,D,2017,126079.01
218123,0,31Dec2017,OO,127033.10,1.53215,0.095712,200218.49,MA17,571,C,F,E,H,C,A,E,E,2017,194633.76
533049,0,31Jan2018,IN,111406.60,1.53478,0.004611,174554.77,MA11,632,C,A,C,F,A,B,A,E,2018,170984.62
462039,0,31Jan2018,IN,32606.33,1.53478,0.000408,46356.86,MA03,697,E,A,C,M,C,B,E,D,2018,50043.55
462039,0,31Jan2018,IN,32606.33,1.53478,0.000408,48742.97,MA03,697,E,A,C,M,C,B,E,D,2018,50043.55
838505,0,31Jan2018,OO,130083.12,1.53478,0.001427,214249.54,MA07,672,B,E,B,L,B,B,E,F,2018,199648.97
636735,0,31Jan2018,OO,59368.37,1.53478,0.004441,13164.40,MA11,629,D,A,C,F,A,B,A,F,2018,91117.38
636735,0,31Jan2018,OO,59368.37,1.53478,0.004441,79775.33,MA11,629,D,A,C,F,A,B,A,F,2018,91117.38
091368,0,31Jan2018,IN,17429.63,1.53478,0.000408,99493.46,MA03,702,E,E,B,M,C,B,E,D,2018,26750.64
406766,0,31Jan2018,OO,160824.41,1.53478,0.000393,267117.94,MA03,675,E,A,A,L,C,B,E,E,2018,246830.08
071056,0,31Jan2018,IN,119337.38,1.53478,0.007094,123768.00,MA12,615,C,A,D,F,C,B,E,A,2018,183156.62
071056,0,31Jan2018,IN,119337.38,1.53478,0.007094,53513.35,MA12,615,C,A,D,F,C,B,E,A,2018,183156.62
071056,0,31Jan2018,IN,119337.38,1.53478,0.007094,5827.17,MA12,615,C,A,D,F,C,B,E,A,2018,183156.62
071056,0,31Jan2018,IN,119337.38,1.53478,0.007094,4080.00,MA12,615,C,A,D,F,C,B,E,A,2018,183156.62
341243,0,31Jan2018,OO,128257.72,1.53478,0.001427,201847.33,MA07,655,C,B,D,G,A,B,E,F,2018,196847.39
118168,0,31Jan2018,OO,47931.37,1.53478,0.000393,77211.98,MA03,677,D,C,A,J,A,B,E,E,2018,73564.11
609886,0,31Jan2018,OO,28.94,1.53478,0.000159,29162.02,MA02,715,E,A,B,M,B,B,E,D,2018,44.42
463804,0,31Jan2018,OO,10894.28,1.53478,0.001427,17816.89,MA07,668,C,B,A,L,C,B,D,F,2018,16720.32
085496,0,31Jan2018,IN,0.47,1.53478,0.000408,49610.51,MA03,698,D,A,C,M,B,B,E,A,2018,0.72
085496,0,31Jan2018,IN,0.47,1.53478,0.000408,70995.26,MA03,698,D,A,C,M,B,B,E,A,2018,0.72
843246,0,31Jan2018,OO,0.43,1.53478,0.000159,18921.98,MA02,711,E,F,C,M,B,B,E,D,2018,0.66
655331,0,31Jan2018,IN,65683.53,1.53478,0.001481,102825.96,MA07,673,D,D,B,D,A,B,E,F,2018,100809.76
576941,0,31Jan2018,OO,59774.13,1.53478,0.000393,95504.78,MA03,687,D,E,A,L,A,B,E,F,2018,91740.14
292438,0,31Jan2018,IN,65936.96,1.53478,0.001481,31575.55,MA07,670,E,A,C,I,A,B,E,D,2018,101198.72
292438,0,31Jan2018,IN,65936.96,1.53478,0.001481,44058.55,MA07,670,E,A,C,I,A,B,E,D,2018,101198.72
292438,0,31Jan2018,IN,65936.96,1.53478,0.001481,6384.71,MA07,670,E,A,C,I,A,B,E,D,2018,101198.72
292438,0,31Jan2018,IN,65936.96,1.53478,0.001481,23405.31,MA07,670,E,A,C,I,A,B,E,D,2018,101198.72
684557,0,31Jan2018,OO,145743.56,1.53478,0.000159,305451.46,MA02,710,E,D,C,M,B,B,E,F,2018,223684.30
127327,0,31Jan2018,OO,131047.14,1.53478,0.002951,206538.31,MA10,642,E,A,E,H,B,B,D,E,2018,201128.54
587204,0,31Jan2018,IN,71211.89,1.53478,0.000408,129377.11,MA03,685,D,A,D,M,C,B,E,D,2018,109294.58
985929,0,31Jan2018,OO,9454.64,1.53478,0.000393,89567.89,MA03,688,E,A,C,M,D,B,E,D,2018,14510.79
270677,0,31Jan2018,OO,0.13,1.53478,0.000159,8882.25,MA02,719,E,A,A,M,B,B,E,D,2018,0.20
852186,0,31Jan2018,IN,85781.88,1.53478,0.000165,16571.48,MA02,724,E,A,B,M,A,B,E,D,2018,131656.31
852186,0,31Jan2018,IN,85781.88,1.53478,0.000165,119564.33,MA02,724,E,A,B,M,A,B,E,D,2018,131656.31
144699,0,31Jan2018,OO,17.63,1.53478,0.000393,101608.85,MA03,700,D,A,C,M,B,B,E,D,2018,27.05
144699,0,31Jan2018,OO,17.63,1.53478,0.000393,51324.23,MA03,700,D,A,C,M,B,B,E,D,2018,27.05
018751,0,31Jan2018,OO,0.69,1.53478,0.000159,5318.44,MA02,708,D,A,A,M,B,B,E,D,2018,1.06
428439,0,31Jan2018,OO,51553.22,1.53478,0.000393,62461.83,MA03,692,E,A,E,M,C,B,E,D,2018,79122.84
428439,0,31Jan2018,OO,51553.22,1.53478,0.000393,47574.00,MA03,692,E,A,E,M,C,B,E,D,2018,79122.84
634152,0,31Jan2018,IN,92148.00,1.53478,0.000408,56488.78,MA03,697,E,A,C,M,C,B,E,D,2018,141426.90
634152,0,31Jan2018,IN,92148.00,1.53478,0.000408,157685.24,MA03,697,E,A,C,M,C,B,E,D,2018,141426.90
934427,0,31Jan2018,OO,59836.03,1.53478,0.000159,93671.85,MA02,727,E,D,A,M,A,B,E,F,2018,91835.14
673365,0,31Jan2018,OO,4.28,1.53478,0.000159,198846.49,MA02,711,E,A,C,M,B,B,E,D,2018,6.57
613438,0,31Jan2018,OO,116143.65,1.53478,0.000159,308381.64,MA02,709,C,E,C,M,A,B,E,F,2018,178254.94
254321,0,31Jan2018,IN,3694.96,1.53478,0.000165,16566.83,MA02,720,E,A,C,M,A,B,E,D,2018,5670.96
245842,0,31Jan2018,IN,2.61,1.53478,0.000165,11068.63,MA02,719,E,A,A,M,B,B,E,D,2018,4.01
211529,0,31Jan2018,IN,101095.50,1.53478,0.001481,18416.80,MA07,665,B,C,D,B,C,B,E,C,2018,155159.36
211529,0,31Jan2018,IN,101095.50,1.53478,0.001481,151924.68,MA07,665,B,C,D,B,C,B,E,C,2018,155159.36
184858,0,31Jan2018,IN,0.00,1.53478,0.001481,36720.00,MA07,651,E,A,B,A,B,B,E,A,2018,0.00
029341,0,31Jan2018,IN,3105.46,1.53478,0.000165,24777.68,MA02,724,E,A,B,M,A,B,E,D,2018,4766.20
231116,0,31Jan2018,IN,80461.20,1.53478,0.099365,38963.69,MA17,558,B,F,C,G,F,D,A,C,2018,123490.24
231116,0,31Jan2018,IN,80461.20,1.53478,0.099365,48988.03,MA17,558,B,F,C,G,F,D,A,C,2018,123490.24
231116,0,31Jan2018,IN,80461.20,1.53478,0.099365,38213.98,MA17,558,B,F,C,G,F,D,A,C,2018,123490.24
292768,0,31Jan2018,OO,15.91,1.53478,0.004441,24.42,MA11,633,C,A,A,F,B,B,A,D,2018,24.42
358328,0,31Jan2018,OO,164758.10,1.53478,0.006833,257924.79,MA12,621,B,F,B,B,C,C,B,C,2018,252867.44
494457,0,31Jan2018,OO,56923.14,1.53478,0.000393,81676.96,MA03,675,B,D,A,M,B,D,E,C,2018,87364.49
494457,0,31Jan2018,OO,56923.14,1.53478,0.000393,34408.00,MA03,675,B,D,A,M,B,D,E,C,2018,87364.49
494457,0,31Jan2018,OO,56923.14,1.53478,0.000393,51200.12,MA03,675,B,D,A,M,B,D,E,C,2018,87364.49
828537,0,31Jan2018,OO,115285.48,1.53478,0.004441,180528.04,MA11,629,D,A,C,I,A,C,E,F,2018,176937.85
822225,0,31Jan2018,OO,60291.31,1.53478,0.012566,21915.17,MA13,599,D,A,C,G,D,B,B,D,2018,92533.89
822225,0,31Jan2018,OO,60291.31,1.53478,0.012566,72756.54,MA13,599,D,A,C,G,D,B,B,D,2018,92533.89
108837,0,31Jan2018,OO,13.80,1.53478,0.000159,37099.89,MA02,711,E,A,C,M,B,B,E,D,2018,21.18
405029,0,31Jan2018,OO,0.57,1.53478,0.000159,9399.76,MA02,719,E,A,A,M,B,B,E,D,2018,0.87
889412,0,31Jan2018,OO,59074.52,1.53478,0.000393,39736.30,MA03,686,C,C,D,M,C,B,D,D,2018,90666.40
889412,0,31Jan2018,OO,59074.52,1.53478,0.000393,69207.23,MA03,686,C,C,D,M,C,B,D,D,2018,90666.40
419550,0,31Jan2018,OO,96681.74,1.53478,0.000159,166636.21,MA02,708,D,D,C,M,A,B,E,F,2018,148385.20
497410,0,31Jan2018,OO,21690.25,1.53478,0.001427,35657.91,MA07,668,C,A,D,K,A,B,E,D,2018,33289.77
967418,0,31Jan2018,IN,0.00,1.53478,0.003064,163200.00,MA10,646,E,A,D,A,B,B,E,A,2018,0.00
897622,0,31Jan2018,OO,117807.22,1.53478,0.002951,28560.00,MA10,645,E,A,C,I,C,B,E,A,2018,180808.17
897622,0,31Jan2018,OO,117807.22,1.53478,0.002951,159466.51,MA10,645,E,A,C,I,C,B,E,A,2018,180808.17
398451,0,31Jan2018,IN,0.00,1.53478,0.003064,261120.00,MA10,646,E,A,D,A,B,B,E,A,2018,0.00
430179,0,31Jan2018,OO,60294.39,1.53478,0.004441,95386.80,MA11,640,C,D,C,I,C,B,E,D,2018,92538.63
392124,0,31Jan2018,IN,102887.41,1.53478,0.000408,40337.47,MA03,686,C,C,A,M,B,C,E,F,2018,157909.53
392124,0,31Jan2018,IN,102887.41,1.53478,0.000408,120730.26,MA03,686,C,C,A,M,B,C,E,F,2018,157909.53
754686,0,31Jan2018,IN,0.00,1.53478,0.462393,0.00,MA19,,E,A,A,F,B,B,A,D,2018,0.00
941029,0,31Jan2018,IN,42387.48,1.53478,0.000165,42620.41,MA02,721,E,E,C,M,A,B,E,D,2018,65055.46
941029,0,31Jan2018,IN,42387.48,1.53478,0.000165,13207.93,MA02,721,E,E,C,M,A,B,E,D,2018,65055.46
941029,0,31Jan2018,IN,42387.48,1.53478,0.000165,42620.41,MA02,721,E,E,C,M,A,B,E,D,2018,65055.46
941029,0,31Jan2018,IN,42387.48,1.53478,0.000165,9844.91,MA02,721,E,E,C,M,A,B,E,D,2018,65055.46
846698,0,31Jan2018,OO,109101.73,1.53478,0.000159,200852.03,MA02,728,E,A,A,M,A,B,E,D,2018,167447.16
029189,0,31Jan2018,OO,199705.90,1.53478,0.001427,377137.34,MA07,671,B,F,D,M,D,B,E,F,2018,306504.62
940199,0,31Jan2018,IN,0.46,1.53478,0.000165,50461.21,MA02,706,C,A,B,M,B,B,E,D,2018,0.71
940199,0,31Jan2018,IN,0.46,1.53478,0.000165,6404.03,MA02,706,C,A,B,M,B,B,E,D,2018,0.71
820631,0,31Jan2018,OO,7825.55,1.53478,0.002951,12339.65,MA10,642,E,B,D,G,B,B,B,D,2018,12010.50
810496,0,31Jan2018,IN,46865.23,1.53478,0.000408,66257.36,MA03,679,C,A,C,M,D,B,E,D,2018,71927.81
810496,0,31Jan2018,IN,46865.23,1.53478,0.000408,127183.75,MA03,679,C,A,C,M,D,B,E,D,2018,71927.81
539084,0,31Jan2018,OO,0.00,1.53478,0.000159,248596.95,MA02,711,E,A,C,M,B,B,E,D,2018,0.00
488690,0,31Jan2018,OO,78784.91,1.53478,0.000159,49955.22,MA02,717,E,F,C,M,A,B,E,F,2018,120917.50
488690,0,31Jan2018,OO,78784.91,1.53478,0.000159,73856.52,MA02,717,E,F,C,M,A,B,E,F,2018,120917.50
844705,0,31Jan2018,OO,195638.35,1.53478,0.000159,234690.45,MA02,704,C,E,E,M,A,B,E,F,2018,300261.82
844705,0,31Jan2018,OO,195638.35,1.53478,0.000159,97576.20,MA02,704,C,E,E,M,A,B,E,F,2018,300261.82
595779,0,31Jan2018,IN,10747.51,1.53478,0.000408,25373.00,MA03,696,C,A,A,M,C,B,E,D,2018,16495.07
364329,0,31Jan2018,OO,66356.75,1.53478,0.000159,166048.55,MA02,710,D,E,C,M,A,B,E,D,2018,101843.02
728997,0,31Jan2018,OO,143457.45,1.53478,0.004441,224744.66,MA11,632,D,D,B,I,C,B,D,F,2018,220175.63
346367,0,31Jan2018,IN,204504.80,1.53478,0.000408,71910.58,MA03,677,C,F,D,B,B,B,E,C,2018,313869.87
346367,0,31Jan2018,IN,204504.80,1.53478,0.000408,303665.93,MA03,677,C,F,D,B,B,B,E,C,2018,313869.87
346367,0,31Jan2018,IN,204504.80,1.53478,0.000408,16378.77,MA03,677,C,F,D,B,B,B,E,C,2018,313869.87
904682,0,31Jan2018,IN,158406.62,1.53478,0.001481,114648.79,MA07,659,C,F,D,L,C,B,E,D,2018,243119.31
904682,0,31Jan2018,IN,158406.62,1.53478,0.001481,136386.47,MA07,659,C,F,D,L,C,B,E,D,2018,243119.31
333132,0,31Jan2018,IN,296718.03,1.53478,0.000165,178476.28,MA02,708,E,F,D,M,B,B,E,C,2018,455396.90
333132,0,31Jan2018,IN,296718.03,1.53478,0.000165,8781.93,MA02,708,E,F,D,M,B,B,E,C,2018,455396.90
333132,0,31Jan2018,IN,296718.03,1.53478,0.000165,191788.42,MA02,708,E,F,D,M,B,B,E,C,2018,455396.90
333132,0,31Jan2018,IN,296718.03,1.53478,0.000165,94240.13,MA02,708,E,F,D,M,B,B,E,C,2018,455396.90
610365,0,31Jan2018,OO,126727.28,1.53478,0.000393,40955.59,MA03,682,B,F,B,M,A,C,E,C,2018,194498.50
610365,0,31Jan2018,OO,126727.28,1.53478,0.000393,60607.36,MA03,682,B,F,B,M,A,C,E,C,2018,194498.50
610365,0,31Jan2018,OO,126727.28,1.53478,0.000393,57714.42,MA03,682,B,F,B,M,A,C,E,C,2018,194498.50
610365,0,31Jan2018,OO,126727.28,1.53478,0.000393,39111.10,MA03,682,B,F,B,M,A,C,E,C,2018,194498.50
707380,0,31Jan2018,OO,57843.81,1.53478,0.021126,51375.73,MA14,594,C,A,D,F,B,C,A,F,2018,88777.52
707380,0,31Jan2018,OO,57843.81,1.53478,0.021126,38985.22,MA14,594,C,A,D,F,B,C,A,F,2018,88777.52
460076,0,31Jan2018,IN,4955.45,1.53478,0.007094,142800.00,MA12,624,C,A,C,A,C,B,E,A,2018,7605.52
502333,0,31Jan2018,IN,65132.61,1.53478,0.000165,75606.61,MA02,707,C,A,D,M,A,B,E,F,2018,99964.23
502333,0,31Jan2018,IN,65132.61,1.53478,0.000165,64097.51,MA02,707,C,A,D,M,A,B,E,F,2018,99964.23
466063,0,31Jan2018,IN,476667.17,1.53478,0.003064,155786.42,MA10,644,B,F,B,M,E,D,E,C,2018,731579.24
466063,0,31Jan2018,IN,476667.17,1.53478,0.003064,337883.60,MA10,644,B,F,B,M,E,D,E,C,2018,731579.24
466063,0,31Jan2018,IN,476667.17,1.53478,0.003064,242947.75,MA10,644,B,F,B,M,E,D,E,C,2018,731579.24
466063,0,31Jan2018,IN,476667.17,1.53478,0.003064,20205.60,MA10,644,B,F,B,M,E,D,E,C,2018,731579.24
372076,0,31Jan2018,OO,6.71,1.53478,0.000159,51214.89,MA02,706,C,A,B,M,B,B,E,D,2018,10.30
738008,0,31Jan2018,OO,89090.60,1.53478,0.001427,134320.94,MA07,673,B,E,C,M,D,B,E,F,2018,136734.48
738008,0,31Jan2018,OO,89090.60,1.53478,0.001427,30219.87,MA07,673,B,E,C,M,D,B,E,F,2018,136734.48
221130,0,31Jan2018,IN,268993.60,1.53478,0.003064,149118.70,MA10,647,C,D,D,C,B,B,A,C,2018,412846.00
221130,0,31Jan2018,IN,268993.60,1.53478,0.003064,271984.22,MA10,647,C,D,D,C,B,B,A,C,2018,412846.00
733352,0,31Jan2018,IN,89807.31,1.53478,0.000408,24458.05,MA03,702,C,F,C,M,B,B,E,D,2018,137834.47
733352,0,31Jan2018,IN,89807.31,1.53478,0.000408,144268.25,MA03,702,C,F,C,M,B,B,E,D,2018,137834.47
782581,0,31Jan2018,OO,66211.81,1.53478,0.000159,103673.79,MA02,706,C,D,E,M,A,B,E,E,2018,101620.57
911646,0,31Jan2018,OO,231111.40,1.53478,0.000393,79982.55,MA03,683,C,E,A,M,A,C,D,F,2018,354705.16
911646,0,31Jan2018,OO,231111.40,1.53478,0.000393,281816.71,MA03,683,C,E,A,M,A,C,D,F,2018,354705.16
300438,0,31Jan2018,IN,96928.17,1.53478,0.000165,92060.20,MA02,707,D,A,C,M,A,B,E,E,2018,148763.42
300438,0,31Jan2018,IN,96928.17,1.53478,0.000165,133819.26,MA02,707,D,A,C,M,A,B,E,E,2018,148763.42
483819,0,31Jan2018,OO,23720.49,1.53478,0.000393,79788.66,MA03,682,C,F,E,B,A,B,E,C,2018,36405.73
339764,0,31Jan2018,OO,0.00,1.53478,0.000159,30579.01,MA02,710,D,C,B,M,B,B,E,D,2018,0.00
250671,0,31Jan2018,IN,44881.44,1.53478,0.000408,71655.18,MA03,684,B,D,C,M,C,B,E,E,2018,68883.13
250671,0,31Jan2018,IN,44881.44,1.53478,0.000408,5113.35,MA03,684,B,D,C,M,C,B,E,E,2018,68883.13
356731,0,31Jan2018,IN,71751.88,1.53478,0.003064,113629.32,MA10,644,E,A,C,I,C,B,E,F,2018,110123.35
289060,0,31Jan2018,IN,211781.14,1.53478,0.000408,126072.00,MA03,675,B,D,D,B,B,B,E,C,2018,325037.45
289060,0,31Jan2018,IN,211781.14,1.53478,0.000408,87720.00,MA03,675,B,D,D,B,B,B,E,C,2018,325037.45
289060,0,31Jan2018,IN,211781.14,1.53478,0.000408,117746.20,MA03,675,B,D,D,B,B,B,E,C,2018,325037.45
534809,0,31Jan2018,OO,32120.53,1.53478,0.001427,51000.00,MA07,661,E,C,A,A,B,B,E,A,2018,49297.94
357426,0,31Jan2018,IN,5212.77,1.53478,0.001481,8235.10,MA07,667,D,A,A,M,C,C,E,D,2018,8000.46
357426,0,31Jan2018,IN,5212.77,1.53478,0.001481,17298.57,MA07,667,D,A,A,M,C,C,E,D,2018,8000.46
357426,0,31Jan2018,IN,5212.77,1.53478,0.001481,18291.51,MA07,667,D,A,A,M,C,C,E,D,2018,8000.46
070334,0,31Jan2018,OO,132775.20,1.53478,0.000393,19807.30,MA03,699,B,F,B,M,B,B,E,F,2018,203780.72
070334,0,31Jan2018,OO,132775.20,1.53478,0.000393,188092.48,MA03,699,B,F,B,M,B,B,E,F,2018,203780.72
787481,0,31Jan2018,OO,139094.86,1.53478,0.000393,217749.61,MA03,679,E,D,D,D,A,B,E,F,2018,213480.01
358194,0,31Jan2018,OO,223799.05,1.53478,0.001427,422280.00,MA07,671,B,F,B,B,B,B,A,C,2018,343482.30
662569,0,31Jan2018,IN,142160.98,1.53478,0.000165,222549.55,MA02,717,C,B,D,M,A,B,E,F,2018,218185.84
997960,0,31Jan2018,OO,336628.60,1.53478,0.001427,527158.52,MA07,658,B,F,B,M,C,C,E,F,2018,516650.85
458492,0,31Jan2018,OO,60252.78,1.53478,0.000393,94324.26,MA03,675,B,C,A,M,B,C,A,F,2018,92474.76
215475,0,31Jan2018,IN,31796.85,1.53478,0.004611,49953.68,MA11,634,D,C,A,F,B,B,A,F,2018,48801.18
568488,0,31Jan2018,OO,99307.29,1.53478,0.000393,280660.90,MA03,700,E,D,B,M,C,B,E,F,2018,152414.85
398179,0,31Jan2018,OO,0.01,1.53478,0.000159,31250.48,MA02,704,D,A,B,M,B,B,E,D,2018,0.02
321886,0,31Jan2018,OO,53887.76,1.53478,0.001427,85787.24,MA07,656,C,D,E,I,A,B,E,E,2018,82705.86
440472,0,31Jan2018,OO,310936.79,1.53478,0.001427,486967.96,MA07,661,E,E,C,M,C,C,A,F,2018,477219.57
992827,0,31Jan2018,OO,72699.22,1.53478,0.000393,60013.10,MA03,689,D,D,B,M,C,B,E,F,2018,111577.31
992827,0,31Jan2018,OO,72699.22,1.53478,0.000393,60350.59,MA03,689,D,D,B,M,C,B,E,F,2018,111577.31
390248,0,31Jan2018,IN,249095.02,1.53478,0.001481,234116.71,MA07,659,B,F,D,B,C,B,E,C,2018,382306.06
390248,0,31Jan2018,IN,249095.02,1.53478,0.001481,147469.65,MA07,659,B,F,D,B,C,B,E,C,2018,382306.06
390248,0,31Jan2018,IN,249095.02,1.53478,0.001481,49163.34,MA07,659,B,F,D,B,C,B,E,C,2018,382306.06
896019,0,31Jan2018,IN,9201.15,1.53478,0.000408,30462.00,MA03,683,C,A,B,M,D,B,E,D,2018,14121.74
726957,0,31Jan2018,OO,176763.78,1.53478,0.004441,109729.34,MA11,630,C,F,C,G,B,B,A,F,2018,271293.51
726957,0,31Jan2018,OO,176763.78,1.53478,0.004441,166990.04,MA11,630,C,F,C,G,B,B,A,F,2018,271293.51
616775,0,31Jan2018,OO,50313.98,1.53478,0.004441,78765.50,MA11,633,E,A,D,F,B,B,A,D,2018,77220.89
589645,0,31Jan2018,OO,38067.43,1.53478,0.000159,67811.87,MA02,707,C,E,E,M,A,B,E,D,2018,58425.13
133195,0,31Jan2018,OO,131865.83,1.53478,0.000393,118078.45,MA03,692,C,D,A,M,A,C,E,C,2018,202385.04
133195,0,31Jan2018,OO,131865.83,1.53478,0.000393,90116.44,MA03,692,C,D,A,M,A,C,E,C,2018,202385.04
095604,0,31Jan2018,IN,83860.34,1.53478,0.000408,126197.47,MA03,688,B,D,B,M,C,B,E,C,2018,128707.17
095604,0,31Jan2018,IN,83860.34,1.53478,0.000408,53257.75,MA03,688,B,D,B,M,C,B,E,C,2018,128707.17
545431,0,31Jan2018,IN,140230.89,1.53478,0.007094,172817.96,MA12,623,C,F,D,B,B,E,E,C,2018,215223.56
545431,0,31Jan2018,IN,140230.89,1.53478,0.007094,46710.08,MA12,623,C,F,D,B,B,E,E,C,2018,215223.56
357982,0,31Jan2018,OO,248.93,1.53478,0.000159,187213.55,MA02,706,C,A,B,M,B,B,E,D,2018,382.06
388713,0,31Jan2018,IN,61086.15,1.53478,0.000408,137979.41,MA03,677,B,F,D,M,A,C,E,C,2018,93753.80
388713,0,31Jan2018,IN,61086.15,1.53478,0.000408,116336.42,MA03,677,B,F,D,M,A,C,E,C,2018,93753.80
730130,0,31Jan2018,IN,140653.12,1.53478,0.000408,70300.42,MA03,688,C,F,C,M,C,B,E,D,2018,215871.59
730130,0,31Jan2018,IN,140653.12,1.53478,0.000408,546411.65,MA03,688,C,F,C,M,C,B,E,D,2018,215871.59
069342,0,31Jan2018,OO,58746.87,1.53478,0.001427,95762.15,MA07,666,C,B,A,J,B,B,A,F,2018,90163.53
934254,0,31Jan2018,OO,269280.82,1.53478,0.001427,421552.55,MA07,657,D,D,B,H,A,B,E,F,2018,413286.82
129989,0,31Jan2018,OO,104870.56,1.53478,0.004441,164172.30,MA11,633,C,E,D,E,A,B,A,F,2018,160953.24
743394,0,31Jan2018,OO,0.01,1.53478,0.000159,73321.25,MA02,712,C,D,A,M,B,B,E,D,2018,0.01
626777,0,31Jan2018,OO,9.91,1.53478,0.000393,1549.03,MA03,702,C,A,C,M,B,B,E,D,2018,15.21
688348,0,31Jan2018,IN,17844.00,1.53478,0.000165,40983.53,MA02,728,E,A,A,M,A,B,E,D,2018,27386.62
700702,0,31Jan2018,OO,0.00,1.53478,0.000159,63929.50,MA02,711,E,A,C,M,B,B,E,D,2018,0.00
786656,0,31Jan2018,OO,60801.57,1.53478,0.006833,95183.37,MA12,620,B,D,B,E,C,B,E,E,2018,93317.03
550930,0,31Jan2018,IN,1304.62,1.53478,0.000165,22983.68,MA02,715,C,A,B,M,A,B,E,D,2018,2002.31
550930,0,31Jan2018,IN,1304.62,1.53478,0.000165,2397.13,MA02,715,C,A,B,M,A,B,E,D,2018,2002.31
899023,0,31Jan2018,OO,0.00,1.53478,0.000159,119903.89,MA02,713,E,D,C,M,B,B,E,D,2018,0.00
021131,0,31Jan2018,OO,11250.93,1.53478,0.000393,61057.76,MA03,702,D,B,A,M,C,B,E,E,2018,17267.71
961217,0,31Jan2018,IN,213350.27,1.53478,0.001481,100452.17,MA07,656,D,E,B,L,A,C,E,F,2018,327445.73
961217,0,31Jan2018,IN,213350.27,1.53478,0.001481,237789.13,MA07,656,D,E,B,L,A,C,E,F,2018,327445.73
614604,0,31Jan2018,IN,0.00,1.53478,0.000165,52325.48,MA02,717,E,D,B,M,B,B,E,D,2018,0.00
277449,0,31Jan2018,OO,102689.31,1.53478,0.000393,160757.61,MA03,679,C,D,D,B,B,B,E,C,2018,157605.50
